PurchaseOrderID,Product_Dimension_Key,Vendor_Dimension_Key,Date_Dimension_Key,Product_Dimension_Key,DueDate,OrderQty,ReceivedQty,RejectedQty
1015,343,1063,1021,343,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,344,1063,1021,344,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,345,1063,1021,345,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,346,1063,1021,346,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,347,1063,1021,347,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,348,1063,1021,348,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,349,1063,1021,349,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,350,1063,1021,350,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,351,1063,1021,351,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,352,1063,1021,352,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,353,1063,1021,353,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,354,1063,1021,354,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,355,1063,1021,355,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,356,1063,1021,356,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,357,1063,1021,357,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,358,1063,1021,358,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,359,1063,1021,359,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,360,1063,1021,360,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,361,1063,1021,361,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,362,1063,1021,362,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,363,1063,1021,363,2013/10/24 00:00:00.000000000,3,3.0,0.0
1015,364,1063,1021,364,2013/10/24 00:00:00.000000000,3,3.0,0.0
1016,241,1063,1021,241,2013/10/24 00:00:00.000000000,60,51.0,0.0
1016,242,1063,1021,242,2013/10/24 00:00:00.000000000,60,60.0,0.0
1017,281,1063,1021,281,2013/10/24 00:00:00.000000000,3,3.0,0.0
1017,282,1063,1021,282,2013/10/24 00:00:00.000000000,3,3.0,0.0
1017,283,1063,1021,283,2013/10/24 00:00:00.000000000,3,3.0,0.0
1017,284,1063,1021,284,2013/10/24 00:00:00.000000000,3,3.0,0.0
1017,285,1063,1021,285,2013/10/24 00:00:00.000000000,3,3.0,0.0
1017,286,1063,1021,286,2013/10/24 00:00:00.000000000,3,3.0,0.0
1018,398,1063,1021,398,2013/10/24 00:00:00.000000000,3,3.0,0.0
1019,430,1063,1021,430,2013/10/24 00:00:00.000000000,550,550.0,0.0
1020,314,1063,1021,314,2013/10/24 00:00:00.000000000,3,3.0,0.0
1020,315,1063,1021,315,2013/10/24 00:00:00.000000000,3,3.0,0.0
1020,316,1063,1021,316,2013/10/24 00:00:00.000000000,3,3.0,0.0
1021,492,1063,1021,492,2013/10/24 00:00:00.000000000,550,550.0,0.0
1021,493,1063,1021,493,2013/10/24 00:00:00.000000000,550,550.0,0.0
1021,494,1063,1021,494,2013/10/24 00:00:00.000000000,550,550.0,27.0
1021,495,1063,1021,495,2013/10/24 00:00:00.000000000,550,550.0,0.0
1022,334,1063,1021,334,2013/10/24 00:00:00.000000000,3,3.0,0.0
1022,335,1063,1021,335,2013/10/24 00:00:00.000000000,3,3.0,0.0
1023,218,1063,1021,218,2013/10/24 00:00:00.000000000,3,3.0,0.0
1023,219,1063,1021,219,2013/10/24 00:00:00.000000000,3,3.0,0.0
1023,220,1063,1021,220,2013/10/24 00:00:00.000000000,3,3.0,0.0
1024,492,1063,1021,492,2013/10/24 00:00:00.000000000,550,550.0,0.0
1024,493,1063,1021,493,2013/10/24 00:00:00.000000000,550,550.0,0.0
1025,481,,1024,481,2013/10/27 00:00:00.000000000,550,550.0,0.0
1026,9,,1024,9,2013/10/27 00:00:00.000000000,3,3.0,0.0
1027,429,,1024,429,2013/10/27 00:00:00.000000000,550,550.0,0.0
1028,430,,1024,430,2013/10/27 00:00:00.000000000,550,550.0,0.0
1029,109,,1024,109,2013/10/27 00:00:00.000000000,550,550.0,0.0
1029,110,,1024,110,2013/10/27 00:00:00.000000000,550,550.0,0.0
1029,111,,1024,111,2013/10/27 00:00:00.000000000,550,550.0,0.0
1030,312,,1024,312,2013/10/27 00:00:00.000000000,3,3.0,0.0
1030,313,,1024,313,2013/10/27 00:00:00.000000000,3,3.0,0.0
1030,314,,1024,314,2013/10/27 00:00:00.000000000,3,3.0,0.0
1031,333,,1024,333,2013/10/27 00:00:00.000000000,3,3.0,0.0
1031,334,,1024,334,2013/10/27 00:00:00.000000000,3,3.0,0.0
1031,335,,1024,335,2013/10/27 00:00:00.000000000,3,3.0,0.0
1031,336,,1024,336,2013/10/27 00:00:00.000000000,3,3.0,0.0
1032,112,,1024,112,2013/10/27 00:00:00.000000000,3,3.0,0.0
1032,115,,1024,115,2013/10/27 00:00:00.000000000,3,3.0,0.0
1033,353,,1024,353,2013/10/27 00:00:00.000000000,3,3.0,0.0
1033,354,,1024,354,2013/10/27 00:00:00.000000000,3,3.0,0.0
1033,355,,1024,355,2013/10/27 00:00:00.000000000,3,3.0,0.0
1034,413,,1024,413,2013/10/27 00:00:00.000000000,550,550.0,0.0
1035,112,,1024,112,2013/10/27 00:00:00.000000000,3,3.0,0.0
1035,115,,1024,115,2013/10/27 00:00:00.000000000,3,3.0,0.0
1035,116,,1024,116,2013/10/27 00:00:00.000000000,60,60.0,0.0
1036,417,,1024,417,2013/10/27 00:00:00.000000000,3,3.0,0.0
1037,406,,1024,406,2013/10/27 00:00:00.000000000,3,3.0,0.0
1038,117,,1024,117,2013/10/27 00:00:00.000000000,3,3.0,0.0
1039,450,,1024,450,2013/10/27 00:00:00.000000000,550,550.0,0.0
1039,451,,1024,451,2013/10/27 00:00:00.000000000,550,550.0,0.0
1040,404,,1024,404,2013/10/27 00:00:00.000000000,60,60.0,0.0
1041,454,,1025,454,2013/10/28 00:00:00.000000000,550,550.0,0.0
1041,455,,1025,455,2013/10/28 00:00:00.000000000,550,550.0,0.0
1041,456,,1025,456,2013/10/28 00:00:00.000000000,550,550.0,27.0
1041,457,,1025,457,2013/10/28 00:00:00.000000000,550,550.0,0.0
1042,423,,1025,423,2013/10/28 00:00:00.000000000,60,60.0,9.0
1043,421,,1025,421,2013/10/28 00:00:00.000000000,550,550.0,0.0
1044,424,,1025,424,2013/10/28 00:00:00.000000000,550,550.0,0.0
1044,425,,1025,425,2013/10/28 00:00:00.000000000,550,550.0,0.0
1045,240,,1025,240,2013/10/28 00:00:00.000000000,550,550.0,0.0
1045,412,,1025,412,2013/10/28 00:00:00.000000000,550,523.0,0.0
1045,497,,1025,497,2013/10/28 00:00:00.000000000,550,550.0,0.0
1046,130,,1025,130,2013/10/28 00:00:00.000000000,550,468.0,0.0
1046,138,,1025,138,2013/10/28 00:00:00.000000000,550,550.0,0.0
1046,421,,1025,421,2013/10/28 00:00:00.000000000,550,550.0,0.0
1047,424,,1025,424,2013/10/28 00:00:00.000000000,550,550.0,0.0
1047,425,,1025,425,2013/10/28 00:00:00.000000000,550,550.0,0.0
1048,399,,1025,399,2013/10/28 00:00:00.000000000,3,3.0,0.0
1049,218,,1025,218,2013/10/28 00:00:00.000000000,3,3.0,0.0
1049,219,,1025,219,2013/10/28 00:00:00.000000000,3,3.0,0.0
1049,220,,1025,220,2013/10/28 00:00:00.000000000,3,3.0,0.0
1049,221,,1025,221,2013/10/28 00:00:00.000000000,3,3.0,0.0
1049,222,,1025,222,2013/10/28 00:00:00.000000000,3,3.0,0.0
1050,407,,1025,407,2013/10/28 00:00:00.000000000,550,550.0,0.0
1050,408,,1025,408,2013/10/28 00:00:00.000000000,550,550.0,55.0
1051,271,,1025,271,2013/10/28 00:00:00.000000000,3,3.0,0.0
1051,272,,1025,272,2013/10/28 00:00:00.000000000,3,3.0,0.0
1051,273,,1025,273,2013/10/28 00:00:00.000000000,3,3.0,0.0
1051,274,,1025,274,2013/10/28 00:00:00.000000000,3,3.0,0.0
1052,396,,1025,396,2013/10/28 00:00:00.000000000,550,550.0,82.0
1052,397,,1025,397,2013/10/28 00:00:00.000000000,550,550.0,0.0
1053,302,,1025,302,2013/10/28 00:00:00.000000000,3,3.0,0.0
1054,427,,1025,427,2013/10/28 00:00:00.000000000,550,550.0,0.0
1054,428,,1025,428,2013/10/28 00:00:00.000000000,550,550.0,0.0
1055,303,,1025,303,2013/10/28 00:00:00.000000000,3,3.0,0.0
1055,304,,1025,304,2013/10/28 00:00:00.000000000,3,3.0,0.0
1055,305,,1025,305,2013/10/28 00:00:00.000000000,3,3.0,0.0
1055,306,,1025,306,2013/10/28 00:00:00.000000000,3,3.0,0.0
1055,307,,1025,307,2013/10/28 00:00:00.000000000,3,3.0,0.0
1055,308,,1025,308,2013/10/28 00:00:00.000000000,3,3.0,0.0
1055,309,,1025,309,2013/10/28 00:00:00.000000000,3,3.0,0.0
1055,458,,1025,458,2013/10/28 00:00:00.000000000,550,550.0,0.0
1055,459,,1025,459,2013/10/28 00:00:00.000000000,550,550.0,0.0
1055,460,,1025,460,2013/10/28 00:00:00.000000000,550,550.0,0.0
1056,461,,1025,461,2013/10/28 00:00:00.000000000,550,468.0,0.0
1057,218,1079,1026,218,2013/10/29 00:00:00.000000000,3,3.0,0.0
1057,219,1079,1026,219,2013/10/29 00:00:00.000000000,3,3.0,0.0
1057,220,1079,1026,220,2013/10/29 00:00:00.000000000,3,3.0,0.0
1057,221,1079,1026,221,2013/10/29 00:00:00.000000000,3,3.0,0.0
1057,222,1079,1026,222,2013/10/29 00:00:00.000000000,3,3.0,0.0
1057,223,1079,1026,223,2013/10/29 00:00:00.000000000,3,3.0,0.0
1058,489,1079,1026,489,2013/10/29 00:00:00.000000000,550,550.0,0.0
1058,490,1079,1026,490,2013/10/29 00:00:00.000000000,550,550.0,0.0
1058,491,1079,1026,491,2013/10/29 00:00:00.000000000,550,550.0,0.0
1059,134,1079,1026,134,2013/10/29 00:00:00.000000000,550,550.0,0.0
1060,128,1079,1026,128,2013/10/29 00:00:00.000000000,550,550.0,0.0
1060,420,1079,1026,420,2013/10/29 00:00:00.000000000,550,550.0,55.0
1061,122,1079,1026,122,2013/10/29 00:00:00.000000000,1250,1250.0,0.0
1061,123,1079,1026,123,2013/10/29 00:00:00.000000000,1250,1250.0,0.0
1062,116,1079,1026,116,2013/10/29 00:00:00.000000000,60,60.0,9.0
1063,491,1079,1026,491,2013/10/29 00:00:00.000000000,550,550.0,0.0
1063,498,1079,1026,498,2013/10/29 00:00:00.000000000,550,550.0,0.0
1064,113,1079,1026,113,2013/10/29 00:00:00.000000000,60,60.0,0.0
1065,462,,1031,462,2013/11/03 00:00:00.000000000,550,550.0,0.0
1066,452,,1031,452,2013/11/03 00:00:00.000000000,550,468.0,0.0
1066,453,,1031,453,2013/11/03 00:00:00.000000000,550,550.0,0.0
1066,457,,1031,457,2013/11/03 00:00:00.000000000,550,550.0,0.0
1067,241,,1031,241,2013/11/03 00:00:00.000000000,60,60.0,0.0
1067,242,,1031,242,2013/11/03 00:00:00.000000000,60,60.0,0.0
1068,407,,1031,407,2013/11/03 00:00:00.000000000,550,550.0,0.0
1068,408,,1031,408,2013/11/03 00:00:00.000000000,550,550.0,0.0
1069,451,,1031,451,2013/11/03 00:00:00.000000000,550,550.0,0.0
1070,455,,1031,455,2013/11/03 00:00:00.000000000,550,550.0,0.0
1070,456,,1031,456,2013/11/03 00:00:00.000000000,550,550.0,55.0
1071,454,,1031,454,2013/11/03 00:00:00.000000000,550,550.0,0.0
1072,409,,1031,409,2013/11/03 00:00:00.000000000,550,550.0,82.0
1073,371,,1031,371,2013/11/03 00:00:00.000000000,3,3.0,0.0
1073,372,,1031,372,2013/11/03 00:00:00.000000000,3,3.0,0.0
1073,373,,1031,373,2013/11/03 00:00:00.000000000,3,3.0,0.0
1074,367,,1031,367,2013/11/03 00:00:00.000000000,3,3.0,3.0
1075,427,,1031,427,2013/11/03 00:00:00.000000000,550,550.0,0.0
1075,428,,1031,428,2013/11/03 00:00:00.000000000,550,523.0,0.0
1076,474,,1031,474,2013/11/03 00:00:00.000000000,550,468.0,0.0
1077,410,,1031,410,2013/11/03 00:00:00.000000000,550,550.0,0.0
1077,411,,1031,411,2013/11/03 00:00:00.000000000,550,550.0,0.0
1077,426,,1031,426,2013/11/03 00:00:00.000000000,550,550.0,0.0
1078,400,,1031,400,2013/11/03 00:00:00.000000000,60,60.0,0.0
1078,401,,1031,401,2013/11/03 00:00:00.000000000,60,60.0,0.0
1078,402,,1031,402,2013/11/03 00:00:00.000000000,60,60.0,0.0
1078,403,,1031,403,2013/11/03 00:00:00.000000000,60,60.0,0.0
1078,404,,1031,404,2013/11/03 00:00:00.000000000,60,60.0,0.0
1079,450,,1031,450,2013/11/03 00:00:00.000000000,550,550.0,0.0
1080,326,,1031,326,2013/11/03 00:00:00.000000000,3,3.0,0.0
1080,327,,1031,327,2013/11/03 00:00:00.000000000,3,3.0,0.0
1080,328,,1031,328,2013/11/03 00:00:00.000000000,3,3.0,0.0
1081,494,,1032,494,2013/11/04 00:00:00.000000000,550,550.0,0.0
1081,495,,1032,495,2013/11/04 00:00:00.000000000,550,550.0,0.0
1081,499,,1032,499,2013/11/04 00:00:00.000000000,550,550.0,27.0
1081,500,,1032,500,2013/11/04 00:00:00.000000000,550,550.0,0.0
1082,109,,1032,109,2013/11/04 00:00:00.000000000,550,550.0,82.0
1082,110,,1032,110,2013/11/04 00:00:00.000000000,550,550.0,0.0
1083,489,,1032,489,2013/11/04 00:00:00.000000000,550,550.0,0.0
1083,490,,1032,490,2013/11/04 00:00:00.000000000,550,550.0,0.0
1084,111,,1032,111,2013/11/04 00:00:00.000000000,550,550.0,0.0
1085,259,,1041,259,2013/11/13 00:00:00.000000000,3,3.0,0.0
1085,260,,1041,260,2013/11/13 00:00:00.000000000,3,3.0,0.0
1085,261,,1041,261,2013/11/13 00:00:00.000000000,3,3.0,0.0
1085,262,,1041,262,2013/11/13 00:00:00.000000000,3,3.0,0.0
1085,263,,1041,263,2013/11/13 00:00:00.000000000,3,3.0,0.0
1085,264,,1041,264,2013/11/13 00:00:00.000000000,3,3.0,0.0
1085,265,,1041,265,2013/11/13 00:00:00.000000000,3,3.0,0.0
1085,266,,1041,266,2013/11/13 00:00:00.000000000,3,3.0,0.0
1085,267,,1041,267,2013/11/13 00:00:00.000000000,3,3.0,0.0
1086,2,,1041,2,2013/11/13 00:00:00.000000000,3,3.0,0.0
1087,1,,1041,1,2013/11/13 00:00:00.000000000,3,3.0,0.0
1088,254,,1041,254,2013/11/13 00:00:00.000000000,3,3.0,0.0
1088,255,,1041,255,2013/11/13 00:00:00.000000000,3,3.0,0.0
1088,256,,1041,256,2013/11/13 00:00:00.000000000,3,3.0,0.0
1088,257,,1041,257,2013/11/13 00:00:00.000000000,3,3.0,0.0
1088,258,,1041,258,2013/11/13 00:00:00.000000000,3,3.0,0.0
1089,481,,1041,481,2013/11/13 00:00:00.000000000,550,550.0,0.0
1090,9,,1041,9,2013/11/13 00:00:00.000000000,3,3.0,0.0
1091,429,,1041,429,2013/11/13 00:00:00.000000000,550,550.0,0.0
1092,430,,1041,430,2013/11/13 00:00:00.000000000,550,550.0,82.0
1093,109,1147,1048,109,2013/11/20 00:00:00.000000000,550,550.0,0.0
1093,110,1147,1048,110,2013/11/20 00:00:00.000000000,550,550.0,0.0
1093,111,1147,1048,111,2013/11/20 00:00:00.000000000,550,550.0,0.0
1094,315,1147,1048,315,2013/11/20 00:00:00.000000000,3,3.0,0.0
1094,316,1147,1048,316,2013/11/20 00:00:00.000000000,3,3.0,0.0
1095,337,1147,1048,337,2013/11/20 00:00:00.000000000,3,3.0,0.0
1095,338,1147,1048,338,2013/11/20 00:00:00.000000000,3,3.0,0.0
1095,339,1147,1048,339,2013/11/20 00:00:00.000000000,3,3.0,0.0
1095,340,1147,1048,340,2013/11/20 00:00:00.000000000,3,3.0,0.0
1095,341,1147,1048,341,2013/11/20 00:00:00.000000000,3,3.0,0.0
1096,116,1147,1048,116,2013/11/20 00:00:00.000000000,60,51.0,0.0
1097,356,1147,1048,356,2013/11/20 00:00:00.000000000,3,3.0,0.0
1097,357,1147,1048,357,2013/11/20 00:00:00.000000000,3,3.0,0.0
1097,358,1147,1048,358,2013/11/20 00:00:00.000000000,3,3.0,0.0
1097,359,1147,1048,359,2013/11/20 00:00:00.000000000,3,3.0,0.0
1097,360,1147,1048,360,2013/11/20 00:00:00.000000000,3,3.0,0.0
1097,361,1147,1048,361,2013/11/20 00:00:00.000000000,3,3.0,0.0
1098,413,1147,1048,413,2013/11/20 00:00:00.000000000,550,550.0,0.0
1099,112,1147,1048,112,2013/11/20 00:00:00.000000000,3,3.0,0.0
1099,115,1147,1048,115,2013/11/20 00:00:00.000000000,3,3.0,0.0
1099,116,1147,1048,116,2013/11/20 00:00:00.000000000,60,60.0,0.0
1100,417,1147,1048,417,2013/11/20 00:00:00.000000000,3,3.0,0.0
1101,406,1163,1049,406,2013/11/21 00:00:00.000000000,3,3.0,0.0
1102,117,1163,1049,117,2013/11/21 00:00:00.000000000,3,3.0,0.0
1103,450,1163,1049,450,2013/11/21 00:00:00.000000000,550,550.0,0.0
1103,451,1163,1049,451,2013/11/21 00:00:00.000000000,550,550.0,0.0
1104,400,1163,1049,400,2013/11/21 00:00:00.000000000,60,60.0,60.0
1104,401,1163,1049,401,2013/11/21 00:00:00.000000000,60,60.0,60.0
1105,458,1163,1049,458,2013/11/21 00:00:00.000000000,550,550.0,0.0
1105,459,1163,1049,459,2013/11/21 00:00:00.000000000,550,523.0,0.0
1105,460,1163,1049,460,2013/11/21 00:00:00.000000000,550,550.0,0.0
1106,423,1163,1049,423,2013/11/21 00:00:00.000000000,60,51.0,0.0
1107,130,1163,1049,130,2013/11/21 00:00:00.000000000,550,550.0,0.0
1107,138,1163,1049,138,2013/11/21 00:00:00.000000000,550,550.0,0.0
1107,421,1163,1049,421,2013/11/21 00:00:00.000000000,550,550.0,0.0
1108,424,1163,1049,424,2013/11/21 00:00:00.000000000,550,550.0,0.0
1108,425,1163,1049,425,2013/11/21 00:00:00.000000000,550,550.0,0.0
1109,240,1163,1049,240,2013/11/21 00:00:00.000000000,550,550.0,0.0
1109,412,1163,1049,412,2013/11/21 00:00:00.000000000,550,550.0,0.0
1109,497,1163,1049,497,2013/11/21 00:00:00.000000000,550,550.0,0.0
1110,130,1163,1049,130,2013/11/21 00:00:00.000000000,550,550.0,0.0
1110,138,1163,1049,138,2013/11/21 00:00:00.000000000,550,550.0,55.0
1110,421,1163,1049,421,2013/11/21 00:00:00.000000000,550,550.0,0.0
1111,424,1163,1049,424,2013/11/21 00:00:00.000000000,550,550.0,0.0
1111,425,1163,1049,425,2013/11/21 00:00:00.000000000,550,550.0,0.0
1112,399,1163,1049,399,2013/11/21 00:00:00.000000000,3,3.0,0.0
1113,223,1163,1049,223,2013/11/21 00:00:00.000000000,3,3.0,0.0
1113,224,1163,1049,224,2013/11/21 00:00:00.000000000,3,3.0,0.0
1113,225,1163,1049,225,2013/11/21 00:00:00.000000000,3,3.0,0.0
1114,407,1163,1049,407,2013/11/21 00:00:00.000000000,550,550.0,0.0
1114,408,1163,1049,408,2013/11/21 00:00:00.000000000,550,550.0,0.0
1115,275,1163,1049,275,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,276,1163,1049,276,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,277,1163,1049,277,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,278,1163,1049,278,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,279,1163,1049,279,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,280,1163,1049,280,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,281,1163,1049,281,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,282,1163,1049,282,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,283,1163,1049,283,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,284,1163,1049,284,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,285,1163,1049,285,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,286,1163,1049,286,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,287,1163,1049,287,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,288,1163,1049,288,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,289,1163,1049,289,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,290,1163,1049,290,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,291,1163,1049,291,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,292,1163,1049,292,2013/11/21 00:00:00.000000000,3,3.0,0.0
1115,293,1163,1049,293,2013/11/21 00:00:00.000000000,3,3.0,0.0
1116,384,1163,1049,384,2013/11/21 00:00:00.000000000,550,468.0,0.0
1116,385,1163,1049,385,2013/11/21 00:00:00.000000000,550,550.0,0.0
1116,386,1163,1049,386,2013/11/21 00:00:00.000000000,550,550.0,0.0
1116,387,1163,1049,387,2013/11/21 00:00:00.000000000,550,550.0,0.0
1117,302,1175,1050,302,2013/11/22 00:00:00.000000000,3,3.0,0.0
1118,429,1175,1050,429,2013/11/22 00:00:00.000000000,550,550.0,0.0
1119,303,1175,1050,303,2013/11/22 00:00:00.000000000,3,3.0,0.0
1119,304,1175,1050,304,2013/11/22 00:00:00.000000000,3,3.0,0.0
1119,305,1175,1050,305,2013/11/22 00:00:00.000000000,3,3.0,0.0
1119,306,1175,1050,306,2013/11/22 00:00:00.000000000,3,3.0,0.0
1119,307,1175,1050,307,2013/11/22 00:00:00.000000000,3,3.0,0.0
1120,461,1175,1050,461,2013/11/22 00:00:00.000000000,550,550.0,0.0
1121,462,1175,1050,462,2013/11/22 00:00:00.000000000,550,550.0,0.0
1122,452,1175,1050,452,2013/11/22 00:00:00.000000000,550,550.0,82.0
1122,453,1175,1050,453,2013/11/22 00:00:00.000000000,550,550.0,0.0
1123,241,1175,1050,241,2013/11/22 00:00:00.000000000,60,60.0,0.0
1123,242,1175,1050,242,2013/11/22 00:00:00.000000000,60,60.0,0.0
1124,407,1175,1050,407,2013/11/22 00:00:00.000000000,550,550.0,0.0
1124,408,1175,1050,408,2013/11/22 00:00:00.000000000,550,550.0,0.0
1125,451,1175,1050,451,2013/11/22 00:00:00.000000000,550,550.0,0.0
1126,455,1175,1050,455,2013/11/22 00:00:00.000000000,550,468.0,0.0
1126,456,1175,1050,456,2013/11/22 00:00:00.000000000,550,550.0,0.0
1127,454,1175,1050,454,2013/11/22 00:00:00.000000000,550,550.0,0.0
1128,409,1175,1050,409,2013/11/22 00:00:00.000000000,550,550.0,0.0
1129,374,1175,1050,374,2013/11/22 00:00:00.000000000,3,3.0,0.0
1129,375,1175,1050,375,2013/11/22 00:00:00.000000000,3,3.0,0.0
1129,376,1175,1050,376,2013/11/22 00:00:00.000000000,3,3.0,0.0
1129,377,1175,1050,377,2013/11/22 00:00:00.000000000,3,3.0,0.0
1129,378,1175,1050,378,2013/11/22 00:00:00.000000000,3,3.0,0.0
1130,367,1175,1050,367,2013/11/22 00:00:00.000000000,3,3.0,0.0
1131,427,1175,1050,427,2013/11/22 00:00:00.000000000,550,550.0,0.0
1131,428,1175,1050,428,2013/11/22 00:00:00.000000000,550,550.0,0.0
1132,474,1175,1050,474,2013/11/22 00:00:00.000000000,550,550.0,82.0
1133,410,,1053,410,2013/11/25 00:00:00.000000000,550,550.0,0.0
1133,411,,1053,411,2013/11/25 00:00:00.000000000,550,550.0,0.0
1133,426,,1053,426,2013/11/25 00:00:00.000000000,550,550.0,0.0
1134,400,,1053,400,2013/11/25 00:00:00.000000000,60,60.0,0.0
1134,401,,1053,401,2013/11/25 00:00:00.000000000,60,60.0,0.0
1135,450,,1053,450,2013/11/25 00:00:00.000000000,550,550.0,0.0
1136,329,,1053,329,2013/11/25 00:00:00.000000000,3,3.0,0.0
1136,330,,1053,330,2013/11/25 00:00:00.000000000,3,3.0,0.0
1136,331,,1053,331,2013/11/25 00:00:00.000000000,3,3.0,0.0
1136,332,,1053,332,2013/11/25 00:00:00.000000000,3,3.0,0.0
1137,398,,1053,398,2013/11/25 00:00:00.000000000,3,3.0,0.0
1137,399,,1053,399,2013/11/25 00:00:00.000000000,3,3.0,0.0
1138,475,,1053,475,2013/11/25 00:00:00.000000000,3,3.0,0.0
1139,418,,1053,418,2013/11/25 00:00:00.000000000,3,3.0,0.0
1140,410,,1053,410,2013/11/25 00:00:00.000000000,550,550.0,0.0
1140,411,,1053,411,2013/11/25 00:00:00.000000000,550,550.0,55.0
1141,243,,1053,243,2013/11/25 00:00:00.000000000,60,60.0,0.0
1142,271,,1053,271,2013/11/25 00:00:00.000000000,3,3.0,0.0
1142,272,,1053,272,2013/11/25 00:00:00.000000000,3,3.0,0.0
1143,241,,1053,241,2013/11/25 00:00:00.000000000,60,60.0,0.0
1143,242,,1053,242,2013/11/25 00:00:00.000000000,60,60.0,0.0
1144,287,,1053,287,2013/11/25 00:00:00.000000000,3,3.0,0.0
1144,288,,1053,288,2013/11/25 00:00:00.000000000,3,3.0,0.0
1145,398,,1053,398,2013/11/25 00:00:00.000000000,3,3.0,0.0
1146,430,,1053,430,2013/11/25 00:00:00.000000000,550,468.0,0.0
1147,317,,1053,317,2013/11/25 00:00:00.000000000,3,3.0,0.0
1147,318,,1053,318,2013/11/25 00:00:00.000000000,3,3.0,0.0
1147,319,,1053,319,2013/11/25 00:00:00.000000000,3,3.0,0.0
1147,320,,1053,320,2013/11/25 00:00:00.000000000,3,3.0,0.0
1147,321,,1053,321,2013/11/25 00:00:00.000000000,3,3.0,0.0
1148,492,,1053,492,2013/11/25 00:00:00.000000000,550,550.0,0.0
1148,493,,1053,493,2013/11/25 00:00:00.000000000,550,550.0,0.0
1148,494,,1053,494,2013/11/25 00:00:00.000000000,550,550.0,0.0
1148,495,,1053,495,2013/11/25 00:00:00.000000000,550,550.0,0.0
1149,336,,1054,336,2013/11/26 00:00:00.000000000,3,3.0,0.0
1149,337,,1054,337,2013/11/26 00:00:00.000000000,3,3.0,0.0
1149,338,,1054,338,2013/11/26 00:00:00.000000000,3,3.0,0.0
1149,339,,1054,339,2013/11/26 00:00:00.000000000,3,3.0,0.0
1149,340,,1054,340,2013/11/26 00:00:00.000000000,3,3.0,0.0
1150,221,,1054,221,2013/11/26 00:00:00.000000000,3,3.0,0.0
1150,222,,1054,222,2013/11/26 00:00:00.000000000,3,3.0,0.0
1150,223,,1054,223,2013/11/26 00:00:00.000000000,3,3.0,0.0
1151,492,,1054,492,2013/11/26 00:00:00.000000000,550,550.0,0.0
1151,493,,1054,493,2013/11/26 00:00:00.000000000,550,550.0,0.0
1152,224,,1054,224,2013/11/26 00:00:00.000000000,3,3.0,0.0
1152,225,,1054,225,2013/11/26 00:00:00.000000000,3,3.0,0.0
1153,489,,1054,489,2013/11/26 00:00:00.000000000,550,550.0,0.0
1153,490,,1054,490,2013/11/26 00:00:00.000000000,550,550.0,0.0
1153,491,,1054,491,2013/11/26 00:00:00.000000000,550,550.0,0.0
1154,134,,1054,134,2013/11/26 00:00:00.000000000,550,550.0,0.0
1155,128,,1054,128,2013/11/26 00:00:00.000000000,550,550.0,0.0
1155,420,,1054,420,2013/11/26 00:00:00.000000000,550,523.0,0.0
1156,122,,1054,122,2013/11/26 00:00:00.000000000,1250,1063.0,0.0
1156,123,,1054,123,2013/11/26 00:00:00.000000000,1250,1250.0,0.0
1157,112,,1054,112,2013/11/26 00:00:00.000000000,3,3.0,0.0
1157,115,,1054,115,2013/11/26 00:00:00.000000000,3,3.0,0.0
